"NetworkFilename","PoseFilename","AgeGroup","MouseID","Strain","Diet","AgeW","AgeAtVid","CFI_norm","score","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","median_length","median_width","dAC_mean","dAC_stdev","dAC_min","dAC_median","dB_mean","dB_stdev","dB_max","dB_median","aABC_mean","aABC_stdev","aABC_min","aABC_median","dAC_nongait_mean","dAC_nongait_stdev","dAC_nongait_median","dB_nongait_max","dB_nongait_median","aABC_nongait_mean","aABC_nongait_stdev","aABC_nongait_median","distance_cm","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","Rearing_supported_T5","Rearing_supported_T20","Rearing_supported_T55","Rearing_unsupported_T5","Rearing_unsupported_T20","Rearing_unsupported_T55","Grooming_T5","Grooming_T20","Grooming_T55","alopecia","loss_of_fur_colour","dermatitis","loss_of_whiskers","coat_condition","piloerection","cataracts","eye_discharge_swelling","microphthalmia","corneal_opacity","nasal_discharge","rectal_prolapse","vaginal_uterine","diarrhea","vestibular_disturbance","vision_loss_visual_placing","menace_reflex","tail_stiffening","gait_disorders","tremor","tumours","distended_abdomen","kyphosis","body_condition","breathing_rate_depth","malocclusions","righting_reflex","FLL","FIdate","Batch","Weight","pallor_or_cyanosis","hunched","eye_discharge","changes_to_the_globe","response_to_analgesic","peri_retro_orbital_swelling","vaginal_uterine_prolapse","activity","response_to_external_stimuli","paralysis","tumors","urine","dehydration_reduced_skin_turgor","head_piloerection","thoracic_mass","NFI","temperature","CFI","FIs","loss_of_fur_color","Sex","Tester"
"LL1-B2B/2019-12-24_SPD/LL1-2_AgedB6-0426.avi","LL1-2_AgedB6-0426",2,"AgedB6-0426","B6","AL",55,55,0.178571429,5.000000012,-2.56612993,0.169435763,0.636363636,0.116199054,15.59300897,2.555744354,2.986941893,4.929728141,0.447597222,975,33.48747696,0.069453843,0.151785714,0.109562684,5.862548524,1.643742493,0.422692336,2.108163136,0.288291017,68.08963013,35.72647476,0.708497848,0.112647509,0.262135121,0.720413942,4.105588282,2.990012945,26.10076627,3.354101966,161.0111346,17.15317367,40.89188782,165.7258186,0.114736764,0.030409062,0.116159614,576.1805273,11.5,155.8913308,22.0790436,161.647729,4.869627317,1016.630021,2705.6859,973.78112,5964.727982,13700.6897,4057.40682,5,77.17136,0.063,0.0570555555555555,0.0448686868686869,0.00011111111111111,0.00405555555555555,0.0232828282828283,0.00888888888888888,0.0109444444444444,0.0182424242424242,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2019-12-24_SPD/LL1-2_AgedB6-0426.avi","LL1-2_AgedB6-0426",2,"AgedB6-0426","B6","AL",55,55,0.178571429,5.000000012,-2.56612993,0.169435763,0.636363636,0.116199054,15.59300897,2.555744354,2.986941893,4.929728141,0.447597222,975,33.48747696,0.069453843,0.151785714,0.109562684,5.862548524,1.643742493,0.422692336,2.108163136,0.288291017,68.08963013,35.72647476,0.708497848,0.112647509,0.262135121,0.720413942,4.105588282,2.990012945,26.10076627,3.354101966,161.0111346,17.15317367,40.89188782,165.7258186,0.114736764,0.030409062,0.116159614,576.1805273,11.5,155.8913308,22.0790436,161.647729,4.869627317,1016.630021,2705.6859,973.78112,5964.727982,13700.6897,4057.40682,5,77.17136,0.063,0.0570555555555555,0.0448686868686869,0.00011111111111111,0.00405555555555555,0.0232828282828283,0.00888888888888888,0.0109444444444444,0.0182424242424242,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2019-12-24_SPD/LL1-3_AgedB6-0521.avi","LL1-3_AgedB6-0521",1,"AgedB6-0521","B6","AL",42,42,0.0625,1.75,-4.502959057,0.187510302,0.590909091,0.127936348,17.23503412,2.600325,2.749353465,4.991545328,0.477601864,1498,38.83358395,0.072374511,0.130265568,0.116006062,6.111790167,1.181003614,0.350104919,1.743184405,0.240194903,63.68659019,32.11311531,0.653889554,0.106701318,0.126759824,0.660096802,3.591934683,2.475141508,23.7118114,3,162.3635681,15.9338729,38.11174172,166.9688425,0.107627281,0.040351927,0.106709679,562.970692,11.23610253,155.5434774,21.87647852,161.3040244,5.766953859,596.2927,3126.432,1435.29956,4475.0378,19440.2462,6330.1054,5,48.95172,0.0724444444444445,0.0862777777777778,0.0729191919191919,0.004,0.00636111111111111,0.00914141414141414,0.00011111111111111,0.00508333333333333,0.0127474747474747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2019-12-24_SPD/LL1-4_AgedB6-0528.avi","LL1-4_AgedB6-0528",1,"AgedB6-0528","B6","AL",42,42,0.107142857,2.999999996,-0.604045325,0.185733543,0.571428571,0.111382618,17.1194212,2.108321562,3.098096222,5.185887978,0.513879081,1267,35.04331974,0.067351025,0.15,0.102546378,5.626044176,1.562313808,0.406957291,1.901753688,0.233001529,66.96984863,35.89648438,0.708198768,0.112264768,0.015123765,0.716585632,4.180437391,3.151494142,24.41823089,3.354101966,161.2408519,18.73595928,0,166.5347919,0.111977899,0.053752295,0.113691044,548.0328457,10.92016483,154.220868,25.90439795,161.0753556,5.913800607,718.951807,3002.70007,1345.644464,5054.1136,17573.707,5732.158239,11,178.3115,0.0755555555555556,0.05725,0.0452222222222222,0.007,0.00991666666666666,0.00767676767676767,0.00966666666666666,0.00572222222222222,0.0307474747474747,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2019-12-24_SPD/LL1-4_AgedB6-0528.avi","LL1-4_AgedB6-0528",1,"AgedB6-0528","B6","AL",42,42,0.107142857,2.999999996,-0.604045325,0.185733543,0.571428571,0.111382618,17.1194212,2.108321562,3.098096222,5.185887978,0.513879081,1267,35.04331974,0.067351025,0.15,0.102546378,5.626044176,1.562313808,0.406957291,1.901753688,0.233001529,66.96984863,35.89648438,0.708198768,0.112264768,0.015123765,0.716585632,4.180437391,3.151494142,24.41823089,3.354101966,161.2408519,18.73595928,0,166.5347919,0.111977899,0.053752295,0.113691044,548.0328457,10.92016483,154.220868,25.90439795,161.0753556,5.913800607,718.951807,3002.70007,1345.644464,5054.1136,17573.707,5732.158239,11,178.3115,0.0755555555555556,0.05725,0.0452222222222222,0.007,0.00991666666666666,0.00767676767676767,0.00966666666666666,0.00572222222222222,0.0307474747474747,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-1_AgedB6-0737.avi","LL1-1_AgedB6-0737",1,"AgedB6-0737","B6","AL",29,29,0.107142857,2.999999996,2.461522469,0.203513992,0.611111111,0.113462045,18.50993639,2.768811173,2.519293245,5.565241582,0.543488338,711,34.20500574,0.067722457,0.131818182,0.119972348,6.907773247,1.374287734,0.378919622,1.810771975,0.265454846,53.77778625,31.05431175,0.508745217,0.126131438,0,0.498143871,3.536142618,2.573547526,26.72545603,3,159.1023627,20.65806106,0,164.0546041,0.078639941,0.054074763,0.072510181,545.4429393,11.40175425,148.7887801,28.07218401,155.3207289,3.624578943,711.010358,2950.9145,1060.0923,3111.22202,11271.3048,3646.67747,10,172.80586,0.0624444444444444,0.0425833333333333,0.0320808080808081,0.0245555555555555,0.0334444444444444,0.0453939393939394,0.0387777777777778,0.0180833333333333,0.0430606060606061,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-1_AgedB6-0737.avi","LL1-1_AgedB6-0737",1,"AgedB6-0737","B6","AL",29,29,0.107142857,2.999999996,2.461522469,0.203513992,0.611111111,0.113462045,18.50993639,2.768811173,2.519293245,5.565241582,0.543488338,711,34.20500574,0.067722457,0.131818182,0.119972348,6.907773247,1.374287734,0.378919622,1.810771975,0.265454846,53.77778625,31.05431175,0.508745217,0.126131438,0,0.498143871,3.536142618,2.573547526,26.72545603,3,159.1023627,20.65806106,0,164.0546041,0.078639941,0.054074763,0.072510181,545.4429393,11.40175425,148.7887801,28.07218401,155.3207289,3.624578943,711.010358,2950.9145,1060.0923,3111.22202,11271.3048,3646.67747,10,172.80586,0.0624444444444444,0.0425833333333333,0.0320808080808081,0.0245555555555555,0.0334444444444444,0.0453939393939394,0.0387777777777778,0.0180833333333333,0.0430606060606061,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-1_AgedB6-0744.avi","LL1-1_AgedB6-0744",1,"AgedB6-0744","B6","AL",29,29,0.178571429,5.000000012,-3.972015848,0.171121665,0.590909091,0.109959087,19.49898872,2.618690317,2.832212052,5.078334836,0.471235961,1047,35.70157789,0.067138418,0.166666667,0.086365572,7.748505944,1.279251145,0.335895958,1.810300331,0.274273815,61.06243706,33.38842773,0.617039708,0.16146285,0.032153676,0.618488306,4.391038803,3.32780038,25.53918558,3.535533906,154.9831846,25.2466031,0,162.6459754,0.096203295,0.062197611,0.092841328,523.8177164,12.01041215,147.8992995,31.39169878,156.7832701,4.734988754,851.917914,2809.70633,1249.548433,4607.627247,13455.4303,4570.99442,8,170.43687,0.0881111111111111,0.0764722222222222,0.0701010101010101,0.0112222222222222,0.0578055555555555,0.114292929292929,0.0227777777777778,0.0241944444444444,0.0494848484848485,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-2_AgedB6-0738.avi","LL1-2_AgedB6-0738",1,"AgedB6-0738","B6","AL",29,29,0.089285714,2.499999992,0.318734255,0.172698388,0.611111111,0.12335023,18.12561446,2.601624441,2.589069005,4.953,0.48880734,948,44.11371562,0.069559044,0.131944444,0.123514669,7.219037797,1.256388302,0.341865369,1.676600541,0.240481909,58.00782394,30.5772438,0.556349332,0.121866396,0.090950859,0.564131621,3.450810815,2.71187918,23.16246964,2.915475947,161.0088889,20.6536572,14.78867761,166.7419825,0.090062744,0.054452136,0.086482903,619.4400697,11.10180166,153.8908384,28.72342373,161.7289127,4.751874727,1328.9647,2333.04212,893.87296,6455.5024,13125.66965,4312.456902,11,116.93682,0.0872222222222222,0.0653333333333333,0.0417171717171717,0.0112222222222222,0.0359166666666667,0.0877979797979798,0.0113333333333333,0.0154444444444444,0.0329191919191919,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-2_AgedB6-0738.avi","LL1-2_AgedB6-0738",1,"AgedB6-0738","B6","AL",29,29,0.089285714,2.499999992,0.318734255,0.172698388,0.611111111,0.12335023,18.12561446,2.601624441,2.589069005,4.953,0.48880734,948,44.11371562,0.069559044,0.131944444,0.123514669,7.219037797,1.256388302,0.341865369,1.676600541,0.240481909,58.00782394,30.5772438,0.556349332,0.121866396,0.090950859,0.564131621,3.450810815,2.71187918,23.16246964,2.915475947,161.0088889,20.6536572,14.78867761,166.7419825,0.090062744,0.054452136,0.086482903,619.4400697,11.10180166,153.8908384,28.72342373,161.7289127,4.751874727,1328.9647,2333.04212,893.87296,6455.5024,13125.66965,4312.456902,11,116.93682,0.0872222222222222,0.0653333333333333,0.0417171717171717,0.0112222222222222,0.0359166666666667,0.0877979797979798,0.0113333333333333,0.0154444444444444,0.0329191919191919,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-2_AgedB6-0747.avi","LL1-2_AgedB6-0747",1,"AgedB6-0747","B6","AL",28,28,0.1875,5.25,-4.407482047,0.178673541,0.6,0.107568208,17.5269588,2.518810566,2.861422805,5.219778216,0.50565696,751,32.49741647,0.069504876,0.136363636,0.103538133,7.41855045,1.377890496,0.340867456,1.834914108,0.255472836,60.57133102,33.3143692,0.635684573,0.143828358,0.103804122,0.634115523,4.472121723,3.484972868,25.16445906,3.535533906,155.6198921,23.72958462,12.12532297,161.9680629,0.103860304,0.051422134,0.103357768,635.1094394,11.23610253,148.6007289,30.39352996,156.44838,3.471087169,726.0654,2996.87966,1179.68722,2966.28203,11199.7701,3845.02931,16,215.46966,0.0635555555555556,0.0492222222222222,0.0475757575757576,0.00544444444444444,0.03975,0.0567777777777778,0.0178888888888889,0.0181111111111111,0.0425959595959596,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-2_AgedB6-0747.avi","LL1-2_AgedB6-0747",1,"AgedB6-0747","B6","AL",28,28,0.1875,5.25,-4.407482047,0.178673541,0.6,0.107568208,17.5269588,2.518810566,2.861422805,5.219778216,0.50565696,751,32.49741647,0.069504876,0.136363636,0.103538133,7.41855045,1.377890496,0.340867456,1.834914108,0.255472836,60.57133102,33.3143692,0.635684573,0.143828358,0.103804122,0.634115523,4.472121723,3.484972868,25.16445906,3.535533906,155.6198921,23.72958462,12.12532297,161.9680629,0.103860304,0.051422134,0.103357768,635.1094394,11.23610253,148.6007289,30.39352996,156.44838,3.471087169,726.0654,2996.87966,1179.68722,2966.28203,11199.7701,3845.02931,16,215.46966,0.0635555555555556,0.0492222222222222,0.0475757575757576,0.00544444444444444,0.03975,0.0567777777777778,0.0178888888888889,0.0181111111111111,0.0425959595959596,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-3_AgedB6-0745.avi","LL1-3_AgedB6-0745",1,"AgedB6-0745","B6","AL",28,28,0.080357143,2.250000004,-6.11419702,0.165187773,0.5625,0.100507163,21.8437613,2.720589964,2.538483962,5.153262679,0.500393774,1774,39.72408328,0.059501681,0.142857143,0.10910928,8.048572231,1.378951431,0.381077473,1.701743226,0.230147591,57.85446358,30.1285181,0.468779875,0.100521109,0.028743228,0.467905855,3.324849816,2.327937987,25.07987241,2.828427125,161.1528624,17.40404146,4.398705355,165.9637565,0.087569048,0.058277681,0.082607945,579.8344591,10.9772492,153.6700024,25.22627823,159.8803669,6.217280662,778.10028,2885.7313,1189.43964,5761.8108,20458.4972,6670.78371,5,53.19888,0.0878888888888889,0.0749722222222222,0.055010101010101,0.0211111111111111,0.0466666666666667,0.119777777777778,0.00177777777777777,0.00636111111111111,0.0183232323232323,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-3_AgedB6-0745.avi","LL1-3_AgedB6-0745",1,"AgedB6-0745","B6","AL",28,28,0.080357143,2.250000004,-6.11419702,0.165187773,0.5625,0.100507163,21.8437613,2.720589964,2.538483962,5.153262679,0.500393774,1774,39.72408328,0.059501681,0.142857143,0.10910928,8.048572231,1.378951431,0.381077473,1.701743226,0.230147591,57.85446358,30.1285181,0.468779875,0.100521109,0.028743228,0.467905855,3.324849816,2.327937987,25.07987241,2.828427125,161.1528624,17.40404146,4.398705355,165.9637565,0.087569048,0.058277681,0.082607945,579.8344591,10.9772492,153.6700024,25.22627823,159.8803669,6.217280662,778.10028,2885.7313,1189.43964,5761.8108,20458.4972,6670.78371,5,53.19888,0.0878888888888889,0.0749722222222222,0.055010101010101,0.0211111111111111,0.0466666666666667,0.119777777777778,0.00177777777777777,0.00636111111111111,0.0183232323232323,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-4_AgedB6-0746.avi","LL1-4_AgedB6-0746",1,"AgedB6-0746","B6","AL",28,28,0.089285714,2.499999992,3.120140795,0.195468249,0.611111111,0.128568289,17.03200097,2.849350273,2.72415,4.977703395,0.517819584,746,34.65532112,0.075551808,0.131006494,0.121569458,5.665522129,1.282197625,0.353908547,1.765663478,0.252930973,57.85595322,32.91988754,0.340710883,0.071518718,0.027160724,0.34415494,3.836708193,2.688184391,36.23534186,3.201562119,159.6429986,20.02534096,0.751869956,164.811543,0.096972277,0.05554734,0.095831889,523.8177164,11.04536102,153.0751392,25.8656636,159.5299513,4.294039806,718.484344,2944.574467,1344.37639,3513.45145,13251.4569,4750.3026,14,148.8153,0.0444444444444444,0.0483611111111111,0.0455151515151515,0.00811111111111111,0.0095,0.0157373737373737,0.0165555555555555,0.0178888888888889,0.0180606060606061,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-02_SPD/LL1-4_AgedB6-0746.avi","LL1-4_AgedB6-0746",1,"AgedB6-0746","B6","AL",28,28,0.089285714,2.499999992,3.120140795,0.195468249,0.611111111,0.128568289,17.03200097,2.849350273,2.72415,4.977703395,0.517819584,746,34.65532112,0.075551808,0.131006494,0.121569458,5.665522129,1.282197625,0.353908547,1.765663478,0.252930973,57.85595322,32.91988754,0.340710883,0.071518718,0.027160724,0.34415494,3.836708193,2.688184391,36.23534186,3.201562119,159.6429986,20.02534096,0.751869956,164.811543,0.096972277,0.05554734,0.095831889,523.8177164,11.04536102,153.0751392,25.8656636,159.5299513,4.294039806,718.484344,2944.574467,1344.37639,3513.45145,13251.4569,4750.3026,14,148.8153,0.0444444444444444,0.0483611111111111,0.0455151515151515,0.00811111111111111,0.0095,0.0157373737373737,0.0165555555555555,0.0178888888888889,0.0180606060606061,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-1_AgedB6-0852.avi","LL1-1_AgedB6-0852",1,"AgedB6-0852","B6","AL",25,25,0.098214286,2.750000008,-0.683444373,0.179873229,0.590909091,0.114352686,17.62524149,2.71451127,2.900645079,5.253449831,0.487121061,744,33.38619889,0.083994439,0.166666667,0.101861147,6.729619204,1.450489447,0.361673118,1.918780062,0.260283341,60.1330719,33.22370148,0.474602093,0.096176001,0.136428616,0.472910172,3.532959524,2.334278352,32.69556545,3,161.570822,16.33929865,50.85601359,166.1153323,0.090902592,0.044050372,0.088085912,548.6392257,11.10180166,156.1953308,21.34980505,161.9958384,4.750670277,1166.03155,2555.6198,874.807427,5834.13684,12857.123,3727.327227,3,23.4234,0.0556666666666667,0.0723888888888889,0.0498080808080808,0.0161111111111111,0.0807222222222222,0.188929292929293,0.0133333333333333,0.0106666666666667,0.00565656565656565,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-1_AgedB6-0852.avi","LL1-1_AgedB6-0852",1,"AgedB6-0852","B6","AL",25,25,0.098214286,2.750000008,-0.683444373,0.179873229,0.590909091,0.114352686,17.62524149,2.71451127,2.900645079,5.253449831,0.487121061,744,33.38619889,0.083994439,0.166666667,0.101861147,6.729619204,1.450489447,0.361673118,1.918780062,0.260283341,60.1330719,33.22370148,0.474602093,0.096176001,0.136428616,0.472910172,3.532959524,2.334278352,32.69556545,3,161.570822,16.33929865,50.85601359,166.1153323,0.090902592,0.044050372,0.088085912,548.6392257,11.10180166,156.1953308,21.34980505,161.9958384,4.750670277,1166.03155,2555.6198,874.807427,5834.13684,12857.123,3727.327227,3,23.4234,0.0556666666666667,0.0723888888888889,0.0498080808080808,0.0161111111111111,0.0807222222222222,0.188929292929293,0.0133333333333333,0.0106666666666667,0.00565656565656565,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-2_AgedB6-0853.avi","LL1-2_AgedB6-0853",1,"AgedB6-0853","B6","AL",25,25,0.116071429,3.250000012,0.284896617,0.151641033,0.571428571,0.115596933,19.67897548,2.708837976,2.757948525,4.953,0.395218176,1174,40.63350371,0.068704412,0.142857143,0.113591554,7.839073384,1.244074644,0.374568598,1.731615706,0.279604504,60.15704346,32.61908913,0.667995674,0.14414289,0.113551675,0.681310048,4.0925163,2.977465893,23.34523506,3.354101966,157.6515382,21.03850202,18.17412007,163.5260061,0.100146023,0.041363124,0.099517315,630.8676565,11.06797181,151.3485731,27.19115943,158.4046896,5.295843776,1250.84944,2470.74262,986.52292,6561.90527,16064.79016,5361.63622,10,129.89834,0.12,0.0971944444444444,0.0570909090909091,0.00122222222222222,0.0100277777777778,0.0648484848484848,0.0184444444444444,0.0151111111111111,0.0272727272727273,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-2_AgedB6-0853.avi","LL1-2_AgedB6-0853",1,"AgedB6-0853","B6","AL",25,25,0.116071429,3.250000012,0.284896617,0.151641033,0.571428571,0.115596933,19.67897548,2.708837976,2.757948525,4.953,0.395218176,1174,40.63350371,0.068704412,0.142857143,0.113591554,7.839073384,1.244074644,0.374568598,1.731615706,0.279604504,60.15704346,32.61908913,0.667995674,0.14414289,0.113551675,0.681310048,4.0925163,2.977465893,23.34523506,3.354101966,157.6515382,21.03850202,18.17412007,163.5260061,0.100146023,0.041363124,0.099517315,630.8676565,11.06797181,151.3485731,27.19115943,158.4046896,5.295843776,1250.84944,2470.74262,986.52292,6561.90527,16064.79016,5361.63622,10,129.89834,0.12,0.0971944444444444,0.0570909090909091,0.00122222222222222,0.0100277777777778,0.0648484848484848,0.0184444444444444,0.0151111111111111,0.0272727272727273,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-2_AgedB6-0875.avi","LL1-2_AgedB6-0875",3,"AgedB6-0875","B6","AL",104,104,0.348214286,9.750000008,0.22189149,0.209351368,0.625,0.116320912,13.64264853,2.22885,2.984376439,4.010477469,0.604739687,574,42.96030153,0.105346386,0.165719697,0.108173784,5.071601145,1.609725,0.532529567,3.384364878,0.391075109,61.6671257,35.50102425,0.63663031,0.119500462,0,0.645027306,4.943074072,4.142458269,27.66315239,3.640054945,154.260041,28.15550153,0,162.897271,0.086179099,0.040647858,0.087883552,631.6209306,11.85326959,147.4492082,35.9258072,158.8752809,4.420029113,830.04054,2893.94288,1094.46248,4001.56565,13592.973,3958.04629,12,346.56364,0.0644444444444444,0.0635555555555556,0.0551616161616162,0.00166666666666666,0.00236111111111111,0.00465656565656565,0.0304444444444444,0.0567777777777778,0.109575757575758,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LL1-B2B/2020-01-03_SPD/LL1-3_AgedB6-0854.avi","LL1-3_AgedB6-0854",1,"AgedB6-0854","B6","AL",25,25,0.080357143,2.250000004,-4.700168593,0.17822805,0.590909091,0.124809303,18.00559613,2.973146767,2.83790382,5.431388526,0.441622646,963,34.97668207,0.069556559,0.166666667,0.104952266,6.789225264,1.465857015,0.334106024,1.994160521,0.250015517,60.33211517,32.89415741,0.511659313,0.108450887,0.076504815,0.515886373,3.862081679,2.672541282,23.43074903,3.201562119,158.6999786,19.43144641,16.49346243,163.9426498,0.093003519,0.05348916,0.090059739,625.8218596,11.67261753,151.3225363,26.4621476,158.1985905,4.891608034,760.23048,2961.3615,1084.14318,5280.0718,14993.7523,4431.18675,9,86.3261,0.0722222222222222,0.0758333333333333,0.0537676767676768,0.00077777777777777,0.0315833333333333,0.0838888888888889,0.0156666666666667,0.0213055555555555,0.0223636363636364,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
